identity_id;user_id;changed;del;standard;name;organization;email;reply-to;bcc;signature;html_signature
1583;1095;2015-11-18 10:04:09.0;0;1;*;*;*;*;*;NULL;0
1584;1096;2017-02-06 08:22:04.0;0;1;*;*;*;*;*;NULL;0
1585;1097;2017-02-28 16:01:21.0;1;1;*;*;*;*;*;NULL;0
1586;1098;2016-03-24 11:25:21.0;0;1;*;*;*;*;*;NULL;0
1587;1099;2016-04-11 16:09:13.0;0;1;*;*;*;*;*;NULL;0
1588;1100;2016-04-14 08:34:19.0;0;1;*;*;*;*;*;NULL;0
1589;1101;2016-06-03 11:59:49.0;0;1;*;*;*;*;*;NULL;0
1590;1102;2012-01-11 17:46:06.0;0;1;*;*;*;*;*;NULL;0
1591;1103;2012-01-11 19:35:53.0;0;1;*;*;*;*;*;NULL;0
1592;1104;2012-01-11 20:30:37.0;0;1;*;*;*;*;*;NULL;0
1593;1105;2012-01-11 20:31:48.0;0;1;*;*;*;*;*;NULL;0
1594;1106;2012-01-11 20:33:40.0;0;1;*;*;*;*;*;NULL;0
1595;1107;2012-01-12 00:50:23.0;0;1;*;*;*;*;*;NULL;0
1596;1108;2012-01-12 00:50:41.0;0;1;*;*;*;*;*;NULL;0
1597;1109;2012-01-12 00:50:58.0;0;1;*;*;*;*;*;NULL;0
1598;1110;2012-01-12 00:51:12.0;0;1;*;*;*;*;*;NULL;0
1599;1111;2012-01-12 00:51:33.0;0;1;*;*;*;*;*;NULL;0
1600;1112;2012-01-12 00:51:51.0;0;1;*;*;*;*;*;NULL;0
1601;1113;2012-01-12 00:52:33.0;0;1;*;*;*;*;*;NULL;0
1602;1114;2012-01-12 00:53:55.0;0;1;*;*;*;*;*;NULL;0
1603;1115;2015-07-23 10:19:29.0;0;1;*;*;*;*;*;NULL;0
1604;1116;2016-03-02 09:53:56.0;0;1;*;*;*;*;*;NULL;0
1605;1117;2014-10-15 08:52:11.0;0;1;*;*;*;*;*;NULL;0
1606;1118;2015-04-16 11:10:13.0;0;1;*;*;*;*;*;NULL;0
1607;1119;2014-12-24 10:26:15.0;0;1;*;*;*;*;*;NULL;0
1608;1120;2015-01-21 12:18:35.0;0;1;*;*;*;*;*;NULL;0
1609;1121;2011-06-15 14:29:55.0;0;1;*;*;*;*;*;NULL;1
1610;1122;2011-06-29 14:31:32.0;0;1;*;*;*;*;*;NULL;1
1611;1123;2012-10-17 11:34:11.0;0;1;*;*;*;*;*;NULL;1
1612;1124;2012-04-13 11:45:19.0;0;1;*;*;*;*;*;NULL;0
1613;1125;2012-10-01 16:33:55.0;0;1;*;*;*;*;*;NULL;0
1614;1126;2015-09-30 15:19:48.0;0;1;*;*;*;*;*;NULL;0
1615;1127;2015-10-08 09:51:52.0;0;1;*;*;*;*;*;NULL;0
1616;1128;2015-12-11 12:28:22.0;0;1;*;*;*;*;*;NULL;0
1617;1129;2015-10-15 10:19:25.0;0;1;*;*;*;*;*;NULL;0
1618;1130;2014-09-29 17:22:11.0;0;1;*;*;*;*;*;NULL;0
1619;1131;2014-11-25 09:09:20.0;0;1;*;*;*;*;*;NULL;0
1620;1132;2014-11-25 09:17:44.0;0;1;*;*;*;*;*;NULL;0
1621;1133;2014-11-25 09:51:06.0;0;1;*;*;*;*;*;NULL;0
1622;1134;2015-03-18 11:54:59.0;0;1;*;*;*;*;*;NULL;0
1623;1135;2015-03-18 11:56:57.0;0;1;*;*;*;*;*;NULL;0
1624;1136;2015-03-18 12:08:05.0;0;1;*;*;*;*;*;NULL;0
1625;1137;2015-05-03 16:31:04.0;0;1;*;*;*;*;*;NULL;0
1626;1138;2015-10-07 02:02:13.0;0;1;*;*;*;*;*;NULL;0
1627;1139;2015-07-26 16:29:51.0;0;1;*;*;*;*;*;NULL;0
1628;1140;2015-09-16 18:43:50.0;0;1;*;*;*;*;*;NULL;0
1629;1141;2015-11-16 14:00:45.0;0;1;*;*;*;*;*;NULL;0
1630;1142;2016-03-19 02:20:40.0;0;1;*;*;*;*;*;NULL;0
1631;1143;2015-02-15 11:10:29.0;0;1;*;*;*;*;*;NULL;0
1632;1144;2015-06-14 00:40:33.0;0;1;*;*;*;*;*;NULL;0
1633;1145;2016-05-24 10:46:46.0;0;1;*;*;*;*;*;NULL;0
1634;1146;2016-01-26 09:37:34.0;0;1;*;*;*;*;*;NULL;0
1635;1147;2016-07-18 13:53:33.0;0;1;*;*;*;*;*;NULL;0
1636;1148;2015-04-02 16:31:29.0;0;1;*;*;*;*;*;NULL;0
1637;1149;2015-04-12 19:47:56.0;0;1;*;*;*;*;*;NULL;0
1638;1150;2016-01-04 17:51:13.0;0;1;*;*;*;*;*;NULL;0
1639;1151;2016-01-21 08:52:37.0;0;1;*;*;*;*;*;NULL;0
1640;1152;2016-02-10 12:26:24.0;0;1;*;*;*;*;*;NULL;0
1641;1153;2016-02-10 16:32:37.0;0;1;*;*;*;*;*;NULL;0
1642;1154;2016-02-11 15:07:29.0;0;1;*;*;*;*;*;NULL;0
1643;1155;2016-04-16 20:06:36.0;0;1;*;*;*;*;*;NULL;0
1644;1156;2016-06-16 13:57:35.0;0;1;*;*;*;*;*;NULL;1
1645;1157;2012-02-21 00:47:18.0;0;1;*;*;*;*;*;NULL;1
1646;1158;2012-04-08 00:49:56.0;0;1;*;*;*;*;*;NULL;0
1647;1159;2012-04-17 10:24:53.0;0;1;*;*;*;*;*;NULL;0
1648;1160;2013-01-24 01:32:07.0;0;1;*;*;*;*;*;NULL;0
1649;1161;2012-03-05 23:54:24.0;0;1;*;*;*;*;*;NULL;0
1650;1162;2012-03-06 00:00:38.0;0;1;*;*;*;*;*;NULL;0
1651;1163;2012-03-06 00:00:57.0;0;1;*;*;*;*;*;NULL;0
1652;1164;2013-01-23 16:39:34.0;0;1;*;*;*;*;*;NULL;0
1653;1165;2013-01-30 16:45:31.0;0;1;*;*;*;*;*;NULL;0
1654;1166;2013-02-14 15:12:04.0;0;1;*;*;*;*;*;NULL;0
1655;1167;2013-09-25 21:22:32.0;0;1;*;*;*;*;*;NULL;0
1656;1168;2013-10-10 02:05:47.0;0;1;*;*;*;*;*;NULL;0
1657;1169;2013-11-15 03:24:59.0;0;1;*;*;*;*;*;NULL;0
1658;1170;2014-07-15 05:31:50.0;0;1;*;*;*;*;*;NULL;0
1659;1171;2014-07-25 21:46:49.0;0;1;*;*;*;*;*;NULL;0
1660;1172;2014-07-31 03:48:26.0;0;1;*;*;*;*;*;NULL;0
1661;1173;2014-09-20 16:14:24.0;0;1;*;*;*;*;*;NULL;0
1662;1174;2015-03-17 22:24:46.0;0;1;*;*;*;*;*;NULL;0
1663;1175;2015-07-01 21:49:18.0;0;1;*;*;*;*;*;NULL;0
1664;1176;2016-01-28 15:15:24.0;0;1;*;*;*;*;*;NULL;0
1665;1177;2015-06-28 23:30:12.0;0;1;*;*;*;*;*;NULL;0
1666;1178;2015-06-29 00:38:57.0;0;1;*;*;*;*;*;NULL;0
1667;1179;2015-06-29 01:28:01.0;0;1;*;*;*;*;*;NULL;0
1668;1180;2015-11-25 15:50:48.0;0;1;*;*;*;*;*;NULL;0
1669;1181;2012-04-16 14:14:56.0;0;1;*;*;*;*;*;NULL;0
1670;1182;2015-02-16 18:54:32.0;0;1;*;*;*;*;*;NULL;0
1671;1183;2015-02-25 17:46:16.0;0;1;*;*;*;*;*;NULL;0
1672;1184;2016-03-01 13:57:57.0;0;1;*;*;*;*;*;NULL;1
1673;1185;2014-12-31 08:59:44.0;0;1;*;*;*;*;*;NULL;0
1674;1186;2015-11-19 13:26:05.0;0;1;*;*;*;*;*;NULL;1
1675;1187;2015-02-19 15:26:13.0;0;1;*;*;*;*;*;NULL;0
1676;1188;2015-02-25 15:35:16.0;0;1;*;*;*;*;*;NULL;0
1677;1189;2015-07-20 11:35:09.0;0;1;*;*;*;*;*;NULL;0
1678;1190;2015-10-14 20:30:31.0;0;1;*;*;*;*;*;NULL;0
1679;1191;2015-03-13 09:30:12.0;0;1;*;*;*;*;*;NULL;0
1680;1192;2015-03-13 09:33:20.0;0;1;*;*;*;*;*;NULL;0
1681;1193;2015-07-11 10:26:51.0;0;1;*;*;*;*;*;NULL;0
1682;1194;2016-09-02 08:47:30.0;0;1;*;*;*;*;*;NULL;0
1683;1195;2018-05-28 08:39:03.0;0;1;*;*;*;*;*;NULL;1
1684;1196;2016-04-12 16:21:27.0;0;1;*;*;*;*;*;NULL;1
1685;1197;2016-02-15 12:35:38.0;0;1;*;*;*;*;*;NULL;1
1686;1198;2016-01-12 11:49:27.0;0;1;*;*;*;*;*;NULL;0
1687;1199;2016-01-15 10:33:44.0;0;1;*;*;*;*;*;NULL;0
1688;1200;2016-06-15 19:37:49.0;0;1;*;*;*;*;*;NULL;0
1689;1201;2011-12-24 08:35:10.0;0;1;*;*;*;*;*;NULL;0
1690;1202;2012-01-06 08:17:56.0;0;1;*;*;*;*;*;NULL;0
1691;1203;2018-02-19 15:36:00.0;0;1;*;*;*;*;*;NULL;1
1692;1204;2015-08-12 15:17:30.0;0;1;*;*;*;*;*;NULL;0
1693;1205;2016-09-01 00:49:31.0;0;1;*;*;*;*;*;NULL;1
1694;1206;2015-07-30 15:37:39.0;0;1;*;*;*;*;*;NULL;0
1695;1207;2015-08-21 14:52:18.0;0;1;*;*;*;*;*;NULL;0
1696;1208;2016-03-09 01:02:21.0;0;1;*;*;*;*;*;NULL;0
1697;1209;2016-03-09 01:03:34.0;0;1;*;*;*;*;*;NULL;0
1698;1210;2016-05-17 01:53:42.0;0;1;*;*;*;*;*;NULL;0
1699;1211;2016-01-09 16:27:00.0;0;1;*;*;*;*;*;NULL;0
1700;1212;2014-04-19 09:33:07.0;0;1;*;*;*;*;*;NULL;0
1701;1213;2015-01-12 13:18:21.0;0;1;*;*;*;*;*;NULL;0
1702;1214;2015-05-14 02:07:59.0;0;1;*;*;*;*;*;NULL;0
1703;1215;2015-08-13 23:39:32.0;0;1;*;*;*;*;*;NULL;0
1704;1216;2016-06-20 19:15:59.0;0;1;*;*;*;*;*;NULL;0
1705;1217;2012-12-05 14:08:15.0;0;1;*;*;*;*;*;NULL;0
1706;1218;2013-01-10 12:52:11.0;0;1;*;*;*;*;*;NULL;0
1707;1219;2013-12-02 09:20:11.0;0;1;*;*;*;*;*;NULL;0
1708;1220;2014-04-15 09:31:34.0;0;1;*;*;*;*;*;NULL;0
1709;1221;2014-05-01 23:52:32.0;0;1;*;*;*;*;*;NULL;0
1710;1222;2014-10-09 13:28:00.0;0;1;*;*;*;*;*;NULL;0
1711;1223;2014-10-10 14:39:03.0;0;1;*;*;*;*;*;NULL;0
1712;1224;2014-10-31 14:47:51.0;0;1;*;*;*;*;*;NULL;0
1713;1225;2014-10-31 16:48:38.0;0;1;*;*;*;*;*;NULL;0
1714;1226;2014-10-31 17:22:25.0;0;1;*;*;*;*;*;NULL;0
1715;1227;2015-04-08 22:18:23.0;0;1;*;*;*;*;*;NULL;0
1716;1228;2015-04-08 22:23:07.0;0;1;*;*;*;*;*;NULL;0
1717;1229;2015-04-08 22:38:10.0;0;1;*;*;*;*;*;NULL;0
1718;1230;2015-04-10 23:34:51.0;0;1;*;*;*;*;*;NULL;0
1719;1231;2016-03-03 19:42:17.0;0;1;*;*;*;*;*;NULL;0
1720;1232;2016-03-03 19:47:33.0;0;1;*;*;*;*;*;NULL;0
1721;1233;2016-03-03 19:48:13.0;0;1;*;*;*;*;*;NULL;0
1722;1234;2016-03-14 20:50:33.0;0;1;*;*;*;*;*;NULL;0
1723;1235;2016-04-18 11:14:46.0;0;1;*;*;*;*;*;NULL;0
1724;1236;2016-04-22 21:23:04.0;0;1;*;*;*;*;*;NULL;0
1725;1237;2016-04-22 23:00:18.0;0;1;*;*;*;*;*;NULL;0
1726;1238;2016-05-27 18:44:11.0;0;1;*;*;*;*;*;NULL;0
1727;1239;2016-06-06 12:17:02.0;0;1;*;*;*;*;*;NULL;0
1728;1240;2016-06-10 14:29:46.0;0;1;*;*;*;*;*;NULL;0
1729;1241;2016-06-30 15:47:47.0;0;1;*;*;*;*;*;NULL;0
1730;1242;2016-07-16 01:58:05.0;0;1;*;*;*;*;*;NULL;0
1731;1243;2016-07-16 18:36:35.0;0;1;*;*;*;*;*;NULL;0
1732;1244;2016-07-16 18:50:09.0;0;1;*;*;*;*;*;NULL;0
1733;1245;2013-02-26 18:24:35.0;0;1;*;*;*;*;*;NULL;0
1734;1246;2014-07-23 11:50:56.0;0;1;*;*;*;*;*;NULL;0
1735;1247;2016-02-11 14:49:05.0;0;1;*;*;*;*;*;NULL;0
1736;1248;2016-02-11 14:57:19.0;0;1;*;*;*;*;*;NULL;0
1737;1249;2014-11-20 19:41:28.0;0;1;*;*;*;*;*;NULL;0
1738;1250;2014-11-25 16:18:40.0;0;1;*;*;*;*;*;NULL;0
1739;1251;2015-02-13 17:25:37.0;0;1;*;*;*;*;*;NULL;0
1740;1252;2015-02-13 17:47:42.0;0;1;*;*;*;*;*;NULL;0
1741;1253;2015-09-11 16:55:37.0;0;1;*;*;*;*;*;NULL;0
1742;1254;2014-12-09 13:09:54.0;0;1;*;*;*;*;*;NULL;0
1743;1255;2015-04-14 15:02:51.0;0;1;*;*;*;*;*;NULL;0
1744;1256;2015-08-29 02:34:40.0;0;1;*;*;*;*;*;NULL;0
1745;1257;2016-04-13 17:47:58.0;0;1;*;*;*;*;*;NULL;0
1746;1258;2011-05-16 14:26:15.0;0;1;*;*;*;*;*;NULL;0
1747;1259;2011-11-10 14:30:29.0;0;1;*;*;*;*;*;NULL;0
1748;1260;2011-11-14 11:05:56.0;0;1;*;*;*;*;*;NULL;0
1749;1261;2011-11-16 16:18:34.0;0;1;*;*;*;*;*;NULL;0
1750;1262;2012-02-03 09:18:00.0;0;1;*;*;*;*;*;NULL;0
1751;1263;2012-02-01 15:41:27.0;0;1;*;*;*;*;*;NULL;0
1752;1264;2012-11-28 09:24:16.0;0;1;*;*;*;*;*;NULL;0
1753;1265;2012-02-01 16:20:35.0;0;1;*;*;*;*;*;NULL;0
1754;1266;2012-05-02 17:58:37.0;0;1;*;*;*;*;*;NULL;0
1755;1267;2012-09-21 17:11:58.0;0;1;*;*;*;*;*;NULL;0
1756;1268;2012-12-23 13:39:42.0;0;1;*;*;*;*;*;NULL;0
1757;1269;2013-06-11 00:19:48.0;0;1;*;*;*;*;*;NULL;0
1758;1270;2015-01-26 01:42:49.0;0;1;*;*;*;*;*;NULL;0
1759;1271;2015-01-29 02:01:41.0;0;1;*;*;*;*;*;NULL;0
1760;1272;2015-01-29 02:06:06.0;0;1;*;*;*;*;*;NULL;0
1761;1273;2015-02-17 18:50:57.0;0;1;*;*;*;*;*;NULL;0
1762;1274;2015-04-03 03:47:07.0;0;1;*;*;*;*;*;NULL;0
1763;1275;2015-04-03 03:51:41.0;0;1;*;*;*;*;*;NULL;0
1764;1276;2015-04-03 03:53:59.0;0;1;*;*;*;*;*;NULL;0
1765;1277;2015-05-22 10:13:41.0;0;1;*;*;*;*;*;NULL;0
1766;1278;2015-06-19 14:51:00.0;0;1;*;*;*;*;*;NULL;0
1767;1279;2015-07-15 15:05:11.0;0;1;*;*;*;*;*;NULL;0
1768;1280;2015-09-22 12:51:03.0;0;1;*;*;*;*;*;NULL;0
1769;1281;2015-09-29 10:02:31.0;0;1;*;*;*;*;*;NULL;0
1770;1282;2015-11-11 16:08:48.0;0;1;*;*;*;*;*;NULL;0
1771;1283;2015-11-18 11:00:14.0;0;1;*;*;*;*;*;NULL;0
1772;1284;2015-11-27 10:15:23.0;0;1;*;*;*;*;*;NULL;0
1773;1285;2015-12-17 10:28:45.0;0;1;*;*;*;*;*;NULL;0
1774;1282;2016-01-08 11:38:52.0;0;0;*;*;*;*;*;NULL;0
1775;1286;2016-02-11 15:37:45.0;0;1;*;*;*;*;*;NULL;0
1776;1287;2016-03-01 21:15:06.0;0;1;*;*;*;*;*;NULL;0
1777;1288;2016-03-21 14:15:26.0;0;1;*;*;*;*;*;NULL;0
1778;1289;2016-03-23 19:08:23.0;0;1;*;*;*;*;*;NULL;0
1779;1290;2016-03-24 10:49:05.0;0;1;*;*;*;*;*;NULL;0
1780;1291;2016-03-30 10:17:56.0;0;1;*;*;*;*;*;NULL;0
1781;1292;2016-05-25 15:37:15.0;0;1;*;*;*;*;*;NULL;0
1782;1293;2016-05-24 10:01:26.0;0;1;*;*;*;*;*;NULL;0
1783;1294;2016-05-25 16:03:47.0;0;1;*;*;*;*;*;NULL;0
1784;1295;2016-06-06 11:49:45.0;0;1;*;*;*;*;*;NULL;0
1785;1296;2014-07-21 11:43:08.0;0;1;*;*;*;*;*;NULL;0
1786;1297;2015-11-22 18:09:54.0;0;1;*;*;*;*;*;NULL;0
1787;1298;2016-06-24 14:07:50.0;0;1;*;*;*;*;*;NULL;0
1788;1299;2012-01-11 18:31:16.0;0;1;*;*;*;*;*;NULL;0
1789;1300;2012-01-12 14:47:59.0;0;1;*;*;*;*;*;NULL;0
1790;1301;2015-06-18 11:41:03.0;0;1;*;*;*;*;*;NULL;0
1791;1302;2015-06-18 13:19:01.0;0;1;*;*;*;*;*;NULL;0
1792;1303;2015-06-29 18:35:49.0;0;1;*;*;*;*;*;NULL;0
1793;1304;2015-07-22 13:21:33.0;0;1;*;*;*;*;*;NULL;0
1794;1305;2015-10-08 12:53:50.0;0;1;*;*;*;*;*;NULL;0
1795;1306;2016-02-06 00:45:04.0;0;1;*;*;*;*;*;NULL;0
1796;1307;2011-06-24 01:54:46.0;0;1;*;*;*;*;*;NULL;0
1797;1308;2014-12-02 23:29:56.0;0;1;*;*;*;*;*;NULL;0
1798;1309;2014-12-02 23:46:27.0;0;1;*;*;*;*;*;NULL;0
1799;1310;2014-11-04 15:43:43.0;0;1;*;*;*;*;*;NULL;0
1800;1311;2014-11-04 17:08:54.0;0;1;*;*;*;*;*;NULL;0
1801;1312;2014-11-07 14:27:25.0;0;1;*;*;*;*;*;NULL;0
1802;1313;2014-11-13 17:50:42.0;0;1;*;*;*;*;*;NULL;0
1803;1314;2015-03-30 18:08:58.0;0;1;*;*;*;*;*;NULL;0
1804;1315;2015-06-19 11:27:04.0;0;1;*;*;*;*;*;NULL;0
1805;1316;2015-12-03 23:27:59.0;0;1;*;*;*;*;*;NULL;0
1806;1317;2014-01-30 09:34:09.0;0;1;*;*;*;*;*;NULL;0
1807;1318;2015-04-04 12:23:11.0;0;1;*;*;*;*;*;NULL;0
1808;1319;2015-04-04 12:23:31.0;0;1;*;*;*;*;*;NULL;0
1809;1320;2015-08-12 16:49:10.0;0;1;*;*;*;*;*;NULL;0
1810;1321;2014-11-27 20:28:42.0;0;1;*;*;*;*;*;NULL;0
1811;1322;2018-01-27 16:28:41.0;0;1;*;*;*;*;*;NULL;0
1812;1323;2014-11-27 20:31:51.0;0;1;*;*;*;*;*;NULL;0
1813;1324;2015-02-20 18:48:42.0;0;1;*;*;*;*;*;NULL;0
1814;1325;2015-12-20 12:11:39.0;0;1;*;*;*;*;*;NULL;0
1815;1326;2016-02-14 17:24:39.0;0;1;*;*;*;*;*;NULL;0
1816;1327;2015-04-04 10:48:47.0;0;1;*;*;*;*;*;NULL;0
1817;1328;2015-04-20 10:23:12.0;0;1;*;*;*;*;*;NULL;0
1818;1329;2015-04-21 13:47:34.0;0;1;*;*;*;*;*;NULL;0
1819;1330;2015-04-21 22:02:12.0;0;1;*;*;*;*;*;NULL;0
1820;1331;2015-07-27 10:20:00.0;0;1;*;*;*;*;*;NULL;0
1821;1332;2014-10-18 08:35:58.0;0;1;*;*;*;*;*;NULL;0
1822;1333;1000-01-01 00:00:00.0;0;1;*;*;*;*;*;NULL;0
1823;1334;1000-01-01 00:00:00.0;0;1;*;*;*;*;*;NULL;0
1824;1335;2015-09-29 12:55:03.0;0;1;*;*;*;*;*;NULL;0
1825;1336;2013-04-27 11:29:34.0;0;1;*;*;*;*;*;NULL;0
1826;1337;2015-07-13 02:55:51.0;0;1;*;*;*;*;*;NULL;0
1827;1338;2015-07-15 19:44:17.0;1;1;*;*;*;*;*;NULL;1
1828;1338;2015-10-18 12:41:00.0;1;0;*;*;*;*;*;NULL;0
1829;1338;2015-10-18 12:46:59.0;0;1;*;*;*;*;*;NULL;1
1830;1339;2015-11-04 09:39:45.0;0;1;*;*;*;*;*;NULL;0
1831;1340;2015-01-17 04:38:17.0;0;1;*;*;*;*;*;NULL;0
1832;1341;2015-03-01 17:15:38.0;0;1;*;*;*;*;*;NULL;0
1833;1342;2015-01-23 13:29:08.0;0;1;*;*;*;*;*;NULL;0
1834;1343;2015-02-09 11:44:42.0;0;1;*;*;*;*;*;NULL;0
1835;1344;2015-03-02 11:44:45.0;0;1;*;*;*;*;*;NULL;0
1836;1345;2015-04-08 18:30:52.0;0;1;*;*;*;*;*;NULL;0
1837;1346;2015-05-15 21:03:38.0;0;1;*;*;*;*;*;NULL;0
1838;1347;2015-09-08 22:32:36.0;0;1;*;*;*;*;*;NULL;0
1839;1348;2016-02-08 12:33:49.0;0;1;*;*;*;*;*;NULL;0
1840;1349;2011-07-04 16:36:51.0;0;1;*;*;*;*;*;NULL;0
1841;1350;2014-10-29 14:57:49.0;0;1;*;*;*;*;*;NULL;0
1842;1351;2014-11-02 20:31:02.0;0;1;*;*;*;*;*;NULL;0
1843;1352;2014-11-09 23:29:13.0;0;1;*;*;*;*;*;NULL;0
1844;1353;2014-12-05 23:17:29.0;0;1;*;*;*;*;*;NULL;0
1845;1354;2015-07-27 09:55:38.0;0;1;*;*;*;*;*;NULL;0
1846;1355;2015-07-27 10:04:25.0;0;1;*;*;*;*;*;NULL;0
1847;1356;2015-07-27 16:47:32.0;0;1;*;*;*;*;*;NULL;0
1848;1357;2015-09-07 15:31:14.0;0;1;*;*;*;*;*;NULL;0
1849;1358;2015-10-06 15:49:42.0;0;1;*;*;*;*;*;NULL;1
1850;1359;2015-09-23 15:09:48.0;0;1;*;*;*;*;*;NULL;0
1851;1360;2015-10-26 17:01:05.0;0;1;*;*;*;*;*;NULL;0
1852;1361;2016-01-21 15:13:02.0;0;1;*;*;*;*;*;NULL;0
1853;1362;2016-01-21 15:47:34.0;0;1;*;*;*;*;*;NULL;0
1854;1363;2016-01-21 20:42:14.0;0;1;*;*;*;*;*;NULL;0
1855;1364;2016-05-25 02:47:03.0;0;1;*;*;*;*;*;NULL;0
1856;1365;2012-04-23 10:59:34.0;0;1;*;*;*;*;*;NULL;0
1857;1366;2012-05-04 11:47:25.0;0;1;*;*;*;*;*;NULL;0
1858;1367;2012-05-04 11:47:45.0;0;1;*;*;*;*;*;NULL;0
1859;1368;2014-12-02 14:02:15.0;0;1;*;*;*;*;*;NULL;0
1860;1369;2015-03-31 15:16:28.0;0;1;*;*;*;*;*;NULL;0
1861;1370;2015-04-14 23:44:24.0;0;1;*;*;*;*;*;NULL;0
1862;1371;2015-04-15 17:29:47.0;0;1;*;*;*;*;*;NULL;0
1863;1372;2015-04-17 10:39:14.0;0;1;*;*;*;*;*;NULL;0
1864;1373;2015-06-30 16:30:34.0;0;1;*;*;*;*;*;NULL;0
1865;1374;2015-11-09 08:42:11.0;0;1;*;*;*;*;*;NULL;0
1866;1375;2016-03-22 17:19:36.0;0;1;*;*;*;*;*;NULL;0
1867;1376;2016-06-05 16:50:22.0;0;1;*;*;*;*;*;NULL;0
1868;1377;2016-07-10 23:16:10.0;0;1;*;*;*;*;*;NULL;0
1869;1378;2015-03-11 03:37:10.0;0;1;*;*;*;*;*;NULL;0
1870;1379;2015-05-14 15:01:21.0;0;1;*;*;*;*;*;NULL;1
1871;1380;2015-05-14 15:25:50.0;0;1;*;*;*;*;*;NULL;1
1872;1381;2015-05-14 15:42:48.0;0;1;*;*;*;*;*;NULL;1
1873;1382;2016-02-19 22:08:17.0;0;1;*;*;*;*;*;NULL;0
1874;1383;2018-10-17 12:11:37.0;0;1;*;*;*;*;*;NULL;1
1875;1387;2012-03-06 17:09:42.0;0;1;*;*;*;*;*;NULL;0
1876;1384;2012-01-25 15:26:49.0;0;1;*;*;*;*;*;NULL;0
1877;1385;2012-01-25 15:33:57.0;0;1;*;*;*;*;*;NULL;0
1878;1386;2012-01-25 16:22:30.0;0;1;*;*;*;*;*;NULL;0
1879;1391;2014-12-29 21:29:46.0;0;1;*;*;*;*;*;NULL;0
1880;1392;2015-01-14 15:07:27.0;0;1;*;*;*;*;*;NULL;0
1881;1393;2015-11-02 09:42:38.0;0;1;*;*;*;*;*;NULL;0
1882;1394;2011-09-19 15:08:23.0;0;1;*;*;*;*;*;NULL;0
1883;1395;2013-01-02 07:42:02.0;0;1;*;*;*;*;*;NULL;0
1884;1396;2013-02-19 10:40:01.0;0;1;*;*;*;*;*;NULL;0
1885;1397;2013-06-17 10:58:18.0;0;1;*;*;*;*;*;NULL;0
1886;1398;2013-12-16 10:58:22.0;0;1;*;*;*;*;*;NULL;0
1887;1399;2015-01-04 13:16:20.0;0;1;*;*;*;*;*;NULL;0
1888;1400;2015-11-27 12:12:16.0;0;1;*;*;*;*;*;NULL;0
1889;1401;2016-05-16 10:18:15.0;0;1;*;*;*;*;*;NULL;0
1890;1402;2016-05-16 10:20:59.0;0;1;*;*;*;*;*;NULL;0
1891;1403;2014-10-07 05:17:35.0;0;1;*;*;*;*;*;NULL;0
1892;1404;2015-03-25 16:52:34.0;0;1;*;*;*;*;*;NULL;0
1893;1405;2015-05-07 18:20:00.0;0;1;*;*;*;*;*;NULL;0
1894;1406;2016-07-03 00:18:22.0;0;1;*;*;*;*;*;NULL;0
1895;1413;2013-08-30 16:35:48.0;0;1;*;*;*;*;*;NULL;0
1896;1414;2014-09-15 08:22:46.0;0;1;*;*;*;*;*;NULL;0
1897;1407;2011-07-28 11:23:17.0;0;1;*;*;*;*;*;NULL;0
1898;1408;2013-01-23 15:31:12.0;0;1;*;*;*;*;*;NULL;0
1899;1409;2013-08-28 15:56:20.0;0;1;*;*;*;*;*;NULL;0
1900;1410;2014-05-13 12:50:41.0;0;1;*;*;*;*;*;NULL;0
1901;1411;2016-05-04 15:42:53.0;0;1;*;*;*;*;*;NULL;1
1902;1412;2016-05-17 18:02:01.0;0;1;*;*;*;*;*;NULL;0
1903;1415;2013-10-01 06:24:21.0;0;1;*;*;*;*;*;NULL;0
1904;1416;2014-06-16 22:15:06.0;0;1;*;*;*;*;*;NULL;0
1905;1417;2015-01-16 21:23:09.0;0;1;*;*;*;*;*;NULL;0
1906;1418;2015-01-17 23:03:29.0;0;1;*;*;*;*;*;NULL;0
1907;1419;2015-01-21 11:09:28.0;0;1;*;*;*;*;*;NULL;0
1908;1420;2015-05-12 12:21:08.0;0;1;*;*;*;*;*;NULL;0
1909;1421;2015-11-11 16:46:33.0;0;1;*;*;*;*;*;NULL;0
1910;1422;2016-03-03 09:54:31.0;0;1;*;*;*;*;*;NULL;0
1911;1423;2016-04-24 23:52:16.0;0;1;*;*;*;*;*;NULL;0
1912;1419;2016-05-28 09:33:44.0;0;0;*;*;*;*;*;NULL;1
1913;1424;2011-12-22 13:21:04.0;0;1;*;*;*;*;*;NULL;0
1914;1425;2012-02-13 17:03:52.0;0;1;*;*;*;*;*;NULL;0
1915;1426;2012-03-13 10:43:53.0;0;1;*;*;*;*;*;NULL;0
1916;1427;2012-04-12 09:58:44.0;0;1;*;*;*;*;*;NULL;0
1917;1428;2013-06-07 14:23:29.0;0;1;*;*;*;*;*;NULL;0
1918;1429;2014-04-06 18:52:47.0;0;1;*;*;*;*;*;NULL;0
1919;1430;2014-07-23 16:36:14.0;0;1;*;*;*;*;*;NULL;0
1920;1431;2011-09-06 14:48:36.0;0;1;*;*;*;*;*;NULL;0
1921;1432;2015-05-09 10:51:33.0;0;1;*;*;*;*;*;NULL;0
1922;1433;2016-06-14 22:52:03.0;0;1;*;*;*;*;*;NULL;0
